url	 rating	 price	 sales	 category	 name	 description
https://www.etsy.com/listing/484171632/bob-weir-cowboy-grateful-dead-light	5.0	13.0	533.0	Home & Living zzz Lighting zzz Switchplates	Bob Weir Cowboy Grateful Dead Light Switch Plate Cover
https://www.etsy.com/listing/574197929/tie-dye-baby-organic-cotton-onesie-6-12	4.8767	20.0	155.0	Clothing zzz Unisex Kids' Clothing zzz Unisex Baby Clothing zzz Bodysuits	TIE DYE Baby Organic Cotton Onesie 6-12 Month Eco Sustainable Shower Gift Gender Neutral OoAK Made in the UsA Grateful Dead
https://www.etsy.com/listing/639010360/grateful-dead-dancing-bear-hoodie	5.0	55.0	33.0	Clothing zzz Women's Clothing zzz Costumes	Grateful Dead Dancing Bear Hoodie Costume - MADE TO ORDER
https://www.etsy.com/listing/599429322/vintage-1970s-grateful-dead-egypt-1978	4.9402	286.0	663.0	Clothing zzz Men's Clothing zzz Shirts & Tees zzz T-shirts	Vintage 1970s GRATEFUL DEAD &#39;Egypt 1978&#39; Tan Concert Tour T-SHIRT Size Small Medium Kelley Baseball Stanley Mouse Deadhead Lot
https://www.etsy.com/listing/738648979/handmade-grateful-dead-skull-and-roses	5.0	125.0	14.0	Home & Living zzz Home Décor zzz Wall Décor	Handmade Grateful Dead Skull and Roses Plasma Cut Sign
https://www.etsy.com/listing/715495983/1993-grateful-dead-liquid-blue-rise-and	4.9048	185.0	135.0	Clothing zzz Men's Clothing zzz Shirts & Tees zzz T-shirts zzz Graphic Tees	1993 Grateful Dead Liquid Blue Rise And Fall Tour T-Shirt Rare
https://www.etsy.com/listing/758458769/red-rocks-1978-grateful-dead-t-shirt	4.9333	15.99	19.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	Red Rocks 1978 Grateful Dead T-Shirt. Original setlist art. A legendary pair of shows for legendary Deadheads to wear!
https://www.etsy.com/listing/385370866/uncle-sam-grateful-dead-patch	4.7838	47.0	146.0	Accessories zzz Patches & Pins zzz Patches	Uncle Sam Grateful Dead patch
https://www.etsy.com/listing/718050448/grateful-dead-garcia-guitar-wolf	4.9697	24.99	828.0	Accessories zzz Hats & Caps zzz Baseball & Trucker Caps	Grateful Dead -- Garcia Guitar -- Wolf- Centered On a Navy Blue  Color Adams Brand Style # 2 Unstructured Baseball hat --- FREE Shipping ---
https://www.etsy.com/listing/294448571/grateful-dead-patch-moondance-100	4.9624	9.49	1713.0	Accessories zzz Patches & Pins zzz Patches	Grateful Dead Patch- Moondance 100% Embroidered Patch/ Terrapin Turtles/ Dancing Bears/ Dead and Company
https://www.etsy.com/listing/462808810/kids-tie-dye-socks-purple-moon-blotter	4.9721	9.0	921.0	Clothing zzz Unisex Kids' Clothing zzz Socks & Leg Warmers zzz Socks	Kid&#39;s Tie Dye Socks Purple Moon Blotter Bamboo Youth Socks Grateful Dead hippie boho gypsy art psychedelic socks
https://www.etsy.com/listing/692474049/lithuania-basketball-grateful-dead	4.6667	45.95	6.0	Art & Collectibles zzz Prints zzz Digital Prints	Lithuania Basketball Grateful Dead Skeleton Net Lightning Bolt Black Framed Poster is part of the Lithuania Strong Apparel Collection
